,GEOID,solar_mw,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,State,County Name,FIPS State,FIPS County
728,150030089401,6.5,15,003,008940,1,,,,
729,150030096091,5.0,15,003,009609,1,,,,
730,150030097074,27.6,15,003,009707,4,,,,
731,150030100001,49.0,15,003,010000,1,,,,
732,150030101031,3.5,15,003,010103,1,,,,
733,150030114011,1.0,15,003,011401,1,,,,
734,150039822001,10.2,15,003,982200,1,,,,
735,150070402053,1.0,15,007,040205,3,,,,
736,150070404013,15.0,15,007,040401,3,,,,
737,150070406032,12.0,15,007,040603,2,,,,
738,150070406042,20.0,15,007,040604,2,,,,
739,150070407023,6.0,15,007,040702,3,,,,
740,150070409001,14.0,15,007,040900,1,,,,
741,150079400002,12.0,15,007,940000,2,,,,
742,150090307051,2.9,15,009,030705,1,,,,
743,150090314051,2.9,15,009,031405,1,,,,
744,150090316011,1.2,15,009,031601,1,,,,
745,160010105011,60.0,16,001,010501,1,Idaho,Ada,16,001
746,160399602011,20.0,16,039,960201,1,Idaho,Elmore,16,039
747,160399604011,20.0,16,039,960401,1,Idaho,Elmore,16,039
748,160739502001,20.0,16,073,950200,1,Idaho,Owyhee,16,073
749,160739502002,80.0,16,073,950200,2,Idaho,Owyhee,16,073
750,160779602001,40.0,16,077,960200,1,Idaho,Power,16,077
751,160830006002,2.0,16,083,000600,2,Idaho,Twin Falls,16,083
752,170070104001,2.0,17,007,010400,1,Illinois,Boone,17,007
753,170070106012,2.0,17,007,010601,2,Illinois,Boone,17,007
754,170190009021,1.6,17,019,000902,1,Illinois,Champaign,17,019
755,170190014003,4.7,17,019,001400,3,Illinois,Champaign,17,019
756,170190103002,2.0,17,019,010300,2,Illinois,Champaign,17,019
757,170219587001,1.5,17,021,958700,1,Illinois,Christian,17,021
758,170279004011,4.0,17,027,900401,1,Illinois,Clinton,17,027
759,170315304001,9.0,17,031,530400,1,Illinois,Cook,17,031
760,170315702001,1.0,17,031,570200,1,Illinois,Cook,17,031
761,170318300012,2.0,17,031,830001,2,Illinois,Cook,17,031
762,170318432002,1.4,17,031,843200,2,Illinois,Cook,17,031
763,170370016004,2.0,17,037,001600,4,Illinois,De Kalb,17,037
764,170370017001,2.0,17,037,001700,1,Illinois,De Kalb,17,037
765,170370018001,2.0,17,037,001800,1,Illinois,De Kalb,17,037
766,170370019001,4.0,17,037,001900,1,Illinois,De Kalb,17,037
767,170519505003,1.8,17,051,950500,3,Illinois,Fayette,17,051
768,170550409003,2.0,17,055,040900,3,Illinois,Franklin,17,055
769,170719734002,1.4,17,071,973400,2,Illinois,Henderson,17,071
770,170759505005,2.0,17,075,950500,5,Illinois,Iroquois,17,075
771,170810502003,2.0,17,081,050200,3,Illinois,Jefferson,17,081
772,170850201011,1.2,17,085,020101,1,Illinois,Jo Daviess,17,085
773,170850205003,3.8,17,085,020500,3,Illinois,Jo Daviess,17,085
774,170898502023,1.3,17,089,850202,3,Illinois,Kane,17,089
775,170898524031,2.0,17,089,852403,1,Illinois,Kane,17,089
776,170898528081,4.0,17,089,852808,1,Illinois,Kane,17,089
777,170910102033,2.0,17,091,010203,3,Illinois,Kankakee,17,091
778,170910104002,2.0,17,091,010400,2,Illinois,Kankakee,17,091
779,170910108002,2.0,17,091,010800,2,Illinois,Kankakee,17,091
780,170910112002,2.0,17,091,011200,2,Illinois,Kankakee,17,091
781,170910114002,2.0,17,091,011400,2,Illinois,Kankakee,17,091
782,170910125001,2.0,17,091,012500,1,Illinois,Kankakee,17,091
783,170999619002,2.0,17,099,961900,2,Illinois,La Salle,17,099
784,170999637005,20.0,17,099,963700,5,Illinois,La Salle,17,099
785,171059605001,2.0,17,105,960500,1,Illinois,Livingston,17,105
786,171090102002,4.0,17,109,010200,2,Illinois,McDonough,17,109
787,171090106001,2.0,17,109,010600,1,Illinois,McDonough,17,109
788,171118709071,2.0,17,111,870907,1,Illinois,McHenry,17,111
789,171118710033,2.0,17,111,871003,3,Illinois,McHenry,17,111
790,171118711112,1.5,17,111,871111,2,Illinois,McHenry,17,111
791,171118715012,1.9,17,111,871501,2,Illinois,McHenry,17,111
792,171118715024,2.0,17,111,871502,4,Illinois,McHenry,17,111
793,171179562004,2.0,17,117,956200,4,Illinois,Macoupin,17,117
794,171179563002,2.7,17,117,956300,2,Illinois,Macoupin,17,117
795,171194031012,2.0,17,119,403101,2,Illinois,Madison,17,119
796,171239614001,2.0,17,123,961400,1,Illinois,Marshall,17,123
797,171379514003,4.0,17,137,951400,3,Illinois,Morgan,17,137
798,171379522002,2.0,17,137,952200,2,Illinois,Morgan,17,137
799,171379522003,2.0,17,137,952200,3,Illinois,Morgan,17,137
800,171419609001,2.0,17,141,960900,1,Illinois,Ogle,17,141
801,171430040001,2.0,17,143,004000,1,Illinois,Peoria,17,143
802,171450301001,99.0,17,145,030100,1,Illinois,Perry,17,145
803,171599779002,2.0,17,159,977900,2,Illinois,Richland,17,159
804,171635023002,1.8,17,163,502300,2,Illinois,St Clair,17,163
805,171770003001,2.0,17,177,000300,1,Illinois,Stephenson,17,177
806,171770004002,4.0,17,177,000400,2,Illinois,Stephenson,17,177
807,171770005001,2.0,17,177,000500,1,Illinois,Stephenson,17,177
808,171830001002,2.0,17,183,000100,2,Illinois,Vermilion,17,183
809,171830111003,2.0,17,183,011100,3,Illinois,Vermilion,17,183
810,171950001004,2.0,17,195,000100,4,Illinois,Whiteside,17,195
811,171950005003,2.0,17,195,000500,3,Illinois,Whiteside,17,195
812,171950014002,1.0,17,195,001400,2,Illinois,Whiteside,17,195
813,171978801241,1.9,17,197,880124,1,Illinois,Will,17,197
814,171978831003,4.0,17,197,883100,3,Illinois,Will,17,197
815,171978836023,1.6,17,197,883602,3,Illinois,Will,17,197
816,171978838081,2.0,17,197,883808,1,Illinois,Will,17,197
817,171990202011,1.6,17,199,020201,1,Illinois,Williamson,17,199
818,171990203001,2.0,17,199,020300,1,Illinois,Williamson,17,199
819,171990206001,2.0,17,199,020600,1,Illinois,Williamson,17,199
820,171990206003,2.0,17,199,020600,3,Illinois,Williamson,17,199
821,172010037114,2.6,17,201,003711,4,Illinois,Winnebago,17,201
822,180190508043,1.1,18,019,050804,3,Indiana,Clark,18,019
823,180210404001,5.2,18,021,040400,1,Indiana,Clay,18,021
824,180210404003,4.0,18,021,040400,3,Indiana,Clay,18,021
825,180279544002,4.0,18,027,954400,2,Indiana,Daviess,18,027
826,180319692003,1.1,18,031,969200,3,Indiana,Decatur,18,031
827,180330202001,1.0,18,033,020200,1,Indiana,De Kalb,18,033
828,180379532004,2.0,18,037,953200,4,Indiana,Dubois,18,037
829,180390008011,1.5,18,039,000801,1,Indiana,Elkhart,18,039
830,180530009001,2.5,18,053,000900,1,Indiana,Grant,18,053
831,180530106002,2.5,18,053,010600,2,Indiana,Grant,18,053
832,180559553002,1.1,18,055,955300,2,Indiana,Greene,18,055
833,180571103035,0.8,18,057,110303,5,Indiana,Hamilton,18,057
834,180594103021,2.8,18,059,410302,1,Indiana,Hancock,18,059
835,180610605001,1.1,18,061,060500,1,Indiana,Harrison,18,061
836,180659768002,1.1,18,065,976800,2,Indiana,Henry,18,065
837,180670009003,5.4,18,067,000900,3,Indiana,Howard,18,067
838,180719681003,1.1,18,071,968100,3,Indiana,Jackson,18,071
839,180731012003,1.0,18,073,101200,3,Indiana,Jasper,18,073
840,180731012004,4.0,18,073,101200,4,Indiana,Jasper,18,073
841,180816108021,1.1,18,081,610802,1,Indiana,Johnson,18,081
842,180879701005,15.0,18,087,970100,5,Indiana,Lagrange,18,087
843,180890303002,2.0,18,089,030300,2,Indiana,Lake,18,089
844,180890409001,2.0,18,089,040900,1,Indiana,Lake,18,089
845,180890422005,1.0,18,089,042200,5,Indiana,Lake,18,089
846,180890423011,1.5,18,089,042301,1,Indiana,Lake,18,089
847,180939507013,1.1,18,093,950701,3,Indiana,Lawrence,18,093
848,180950018011,5.0,18,095,001801,1,Indiana,Madison,18,095
849,180950020001,7.8,18,095,002000,1,Indiana,Madison,18,095
850,180950108002,8.1,18,095,010800,2,Indiana,Madison,18,095
851,180950109001,1.0,18,095,010900,1,Indiana,Madison,18,095
852,180950112003,3.0,18,095,011200,3,Indiana,Madison,18,095
853,180950115011,2.0,18,095,011501,1,Indiana,Madison,18,095
854,180973101041,1.5,18,097,310104,1,Indiana,Marion,18,097
855,180973101051,6.1,18,097,310105,1,Indiana,Marion,18,097
856,180973102011,2.7,18,097,310201,1,Indiana,Marion,18,097
857,180973401021,5.5,18,097,340102,1,Indiana,Marion,18,097
858,180973407001,9.0,18,097,340700,1,Indiana,Marion,18,097
859,180973423003,1.0,18,097,342300,3,Indiana,Marion,18,097
860,180973424001,8.0,18,097,342400,1,Indiana,Marion,18,097
861,180973606021,4.0,18,097,360602,1,Indiana,Marion,18,097
862,180973702041,3.8,18,097,370204,1,Indiana,Marion,18,097
863,180973703041,8.6,18,097,370304,1,Indiana,Marion,18,097
864,180973903001,20.0,18,097,390300,1,Indiana,Marion,18,097
865,180973906022,2.0,18,097,390602,2,Indiana,Marion,18,097
866,180973908011,2.5,18,097,390801,1,Indiana,Marion,18,097
867,180973908025,17.5,18,097,390802,5,Indiana,Marion,18,097
868,181019501001,17.0,18,101,950100,1,Indiana,Martin,18,101
869,181039521002,3.0,18,103,952100,2,Indiana,Miami,18,103
870,181039521004,9.5,18,103,952100,4,Indiana,Miami,18,103
871,181050013015,1.1,18,105,001301,5,Indiana,Monroe,18,105
872,181079568004,4.8,18,107,956800,4,Indiana,Montgomery,18,107
873,181079571001,13.2,18,107,957100,1,Indiana,Montgomery,18,107
874,181079574003,9.8,18,107,957400,3,Indiana,Montgomery,18,107
875,181239524001,3.2,18,123,952400,1,Indiana,Perry,18,123
876,181239525003,1.0,18,123,952500,3,Indiana,Perry,18,123
877,181270505072,1.5,18,127,050507,2,Indiana,Porter,18,127
878,181270510063,1.0,18,127,051006,3,Indiana,Porter,18,127
879,181410108001,5.0,18,141,010800,1,Indiana,St Joseph,18,141
880,181410114061,20.0,18,141,011406,1,Indiana,St Joseph,18,141
881,181410115041,2.6,18,141,011504,1,Indiana,St Joseph,18,141
882,181439669002,7.1,18,143,966900,2,Indiana,Scott,18,143
883,181479527022,1.1,18,147,952702,2,Indiana,Spencer,18,147
884,181479528001,50.4,18,147,952800,1,Indiana,Spencer,18,147
885,181530501013,5.2,18,153,050101,3,Indiana,Sullivan,18,153
886,181570106001,1.6,18,157,010600,1,Indiana,Tippecanoe,18,157
887,181590204022,5.3,18,159,020402,2,Indiana,Tipton,18,159
888,181630002052,2.0,18,163,000205,2,Indiana,Vanderburgh,18,163
889,181630107021,2.0,18,163,010702,1,Indiana,Vanderburgh,18,163
890,181670103002,5.2,18,167,010300,2,Indiana,Vigo,18,167
891,181770006001,7.1,18,177,000600,1,Indiana,Wayne,18,177
892,181770009002,1.0,18,177,000900,2,Indiana,Wayne,18,177
893,181770011012,9.0,18,177,001101,2,Indiana,Wayne,18,177
894,181770011021,14.0,18,177,001102,1,Indiana,Wayne,18,177
895,181770108001,1.1,18,177,010800,1,Indiana,Wayne,18,177
896,181830504022,4.3,18,183,050402,2,Indiana,Whitley,18,183
897,190130026012,1.5,19,013,002601,2,Iowa,Black Hawk,19,013
898,190430706003,1.3,19,043,070600,3,Iowa,Clayton,19,043
899,190510802003,1.6,19,051,080200,3,Iowa,Davis,19,051
900,190610102014,3.4,19,061,010201,4,Iowa,Dubuque,19,061
901,191154503006,100.0,19,115,450300,6,Iowa,Louisa,19,115
902,191390502003,1.8,19,139,050200,3,Iowa,Muscatine,19,139
903,191690013021,2.0,19,169,001302,1,Iowa,Story,19,169
904,191896803001,3.0,19,189,680300,1,Iowa,Winnebago,19,189
905,200150206011,1.0,20,015,020601,1,Kansas,Butler,20,015
906,201519686001,6.0,20,151,968600,1,Kansas,Pratt,20,151
907,201550013002,1.0,20,155,001300,2,Kansas,Reno,20,155
908,201879641001,20.0,20,187,964100,1,Kansas,Stanton,20,187
909,201939531001,1.2,20,193,953100,1,Kansas,Thomas,20,193
910,202090446031,1.0,20,209,044603,1,Kansas,Wyandotte,20,209
911,210490206002,8.5,21,049,020600,2,Kentucky,Clark,21,049
912,210819201012,2.7,21,081,920101,2,Kentucky,Grant,21,081
913,211170636071,0.9,21,117,063607,1,Kentucky,Kenton,21,117
914,211170637011,4.0,21,117,063701,1,Kentucky,Kenton,21,117
915,220710017204,1.1,22,071,001720,4,Louisiana,Orleans,22,071
916,220710017512,20.0,22,071,001751,2,Louisiana,Orleans,22,071
917,220710137021,3.4,22,071,013702,1,Louisiana,Orleans,22,071
918,221210203021,50.0,22,121,020302,1,Louisiana,West Baton Rouge,22,121
919,230110101001,7.2,23,011,010100,1,Maine,Kennebec,23,011
920,230110250021,1.5,23,011,025002,1,Maine,Kennebec,23,011
921,230179664021,9.2,23,017,966402,1,Maine,Oxford,23,017
922,230219608003,20.0,23,021,960800,3,Maine,Piscataquis,23,021
923,230259660001,9.9,23,025,966000,1,Maine,Somerset,23,025
924,230259665002,4.1,23,025,966500,2,Maine,Somerset,23,025
925,230259668014,5.0,23,025,966801,4,Maine,Somerset,23,025
926,230310301021,49.4,23,031,030102,1,Maine,York,23,031
927,240037313065,1.0,24,003,731306,5,Maryland,Anne Arundel,24,003
928,240037512002,1.5,24,003,751200,2,Maryland,Anne Arundel,24,003
929,240037516002,12.0,24,003,751600,2,Maryland,Anne Arundel,24,003
930,240054004005,1.6,24,005,400400,5,Maryland,Baltimore,24,005
931,240054022021,2.0,24,005,402202,1,Maryland,Baltimore,24,005
932,240054048001,2.0,24,005,404800,1,Maryland,Baltimore,24,005
933,240054085052,1.9,24,005,408505,2,Maryland,Baltimore,24,005
934,240054111022,4.5,24,005,411102,2,Maryland,Baltimore,24,005
935,240054112022,1.2,24,005,411202,2,Maryland,Baltimore,24,005
936,240054113021,1.0,24,005,411302,1,Maryland,Baltimore,24,005
937,240054406001,1.1,24,005,440600,1,Maryland,Baltimore,24,005
938,240054927001,3.3,24,005,492700,1,Maryland,Baltimore,24,005
939,240150304004,1.6,24,015,030400,4,Maryland,Cecil,24,015
940,240150305032,2.0,24,015,030503,2,Maryland,Cecil,24,015
941,240150306011,1.0,24,015,030601,1,Maryland,Cecil,24,015
942,240150312022,2.0,24,015,031202,2,Maryland,Cecil,24,015
943,240178509043,10.3,24,017,850904,3,Maryland,Charles,24,017
944,240178513022,5.5,24,017,851302,2,Maryland,Charles,24,017
945,240199702004,20.0,24,019,970200,4,Maryland,Dorchester,24,019
946,240199707022,2.0,24,019,970702,2,Maryland,Dorchester,24,019
947,240199709001,3.2,24,019,970900,1,Maryland,Dorchester,24,019
948,240217510033,2.1,24,021,751003,3,Maryland,Frederick,24,021
949,240217512032,15.7,24,021,751203,2,Maryland,Frederick,24,021
950,240217519042,2.0,24,021,751904,2,Maryland,Frederick,24,021
951,240217668002,1.7,24,021,766800,2,Maryland,Frederick,24,021
952,240217668003,13.7,24,021,766800,3,Maryland,Frederick,24,021
953,240217675003,9.0,24,021,767500,3,Maryland,Frederick,24,021
954,240230001003,2.0,24,023,000100,3,Maryland,Garrett,24,023
955,240230005022,1.2,24,023,000502,2,Maryland,Garrett,24,023
956,240253013011,1.8,24,025,301301,1,Maryland,Harford,24,025
957,240253017052,1.4,24,025,301705,2,Maryland,Harford,24,025
958,240253024001,17.4,24,025,302400,1,Maryland,Harford,24,025
959,240253024002,1.6,24,025,302400,2,Maryland,Harford,24,025
960,240253065003,4.0,24,025,306500,3,Maryland,Harford,24,025
961,240276012041,1.0,24,027,601204,1,Maryland,Howard,24,027
962,240276030031,3.8,24,027,603003,1,Maryland,Howard,24,027
963,240276030032,1.2,24,027,603003,2,Maryland,Howard,24,027
964,240299501001,7.5,24,029,950100,1,Maryland,Kent,24,029
965,240299502004,1.0,24,029,950200,4,Maryland,Kent,24,029
966,240299502005,1.0,24,029,950200,5,Maryland,Kent,24,029
967,240299504002,1.0,24,029,950400,2,Maryland,Kent,24,029
968,240299505001,1.0,24,029,950500,1,Maryland,Kent,24,029
969,240317003171,1.4,24,031,700317,1,Maryland,Montgomery,24,031
970,240317006111,1.0,24,031,700611,1,Maryland,Montgomery,24,031
971,240317008264,1.9,24,031,700826,4,Maryland,Montgomery,24,031
972,240317008292,4.0,24,031,700829,2,Maryland,Montgomery,24,031
973,240338004102,1.3,24,033,800410,2,Maryland,Prince Georges,24,033
974,240338005071,2.0,24,033,800507,1,Maryland,Prince Georges,24,033
975,240338007013,1.4,24,033,800701,3,Maryland,Prince Georges,24,033
976,240338007071,2.0,24,033,800707,1,Maryland,Prince Georges,24,033
977,240338010041,2.0,24,033,801004,1,Maryland,Prince Georges,24,033
978,240338011061,1.6,24,033,801106,1,Maryland,Prince Georges,24,033
979,240338012102,1.3,24,033,801210,2,Maryland,Prince Georges,24,033
980,240338013053,5.0,24,033,801305,3,Maryland,Prince Georges,24,033
981,240338019081,2.5,24,033,801908,1,Maryland,Prince Georges,24,033
982,240338033003,1.1,24,033,803300,3,Maryland,Prince Georges,24,033
983,240338035251,2.0,24,033,803525,1,Maryland,Prince Georges,24,033
984,240338074042,1.6,24,033,807404,2,Maryland,Prince Georges,24,033
985,240338074053,1.0,24,033,807405,3,Maryland,Prince Georges,24,033
986,240358103003,6.0,24,035,810300,3,Maryland,Queen Annes,24,035
987,240358104004,1.7,24,035,810400,4,Maryland,Queen Annes,24,035
988,240358105002,10.0,24,035,810500,2,Maryland,Queen Annes,24,035
989,240358105003,2.0,24,035,810500,3,Maryland,Queen Annes,24,035
990,240358106002,1.5,24,035,810600,2,Maryland,Queen Annes,24,035
991,240358110002,2.0,24,035,811000,2,Maryland,Queen Annes,24,035
992,240399301011,2.1,24,039,930101,1,Maryland,Somerset,24,039
993,240399301021,75.0,24,039,930102,1,Maryland,Somerset,24,039
994,240399308001,2.8,24,039,930800,1,Maryland,Somerset,24,039
995,240419602012,1.5,24,041,960201,2,Maryland,Talbot,24,041
996,240430103001,1.1,24,043,010300,1,Maryland,Washington,24,043
997,240430103002,2.0,24,043,010300,2,Maryland,Washington,24,043
998,240430107001,2.0,24,043,010700,1,Maryland,Washington,24,043
999,240430108033,4.0,24,043,010803,3,Maryland,Washington,24,043
1000,240430110001,20.9,24,043,011000,1,Maryland,Washington,24,043
1001,240430112043,7.5,24,043,011204,3,Maryland,Washington,24,043
1002,240430117001,2.0,24,043,011700,1,Maryland,Washington,24,043
1003,240430117003,2.0,24,043,011700,3,Maryland,Washington,24,043
1004,240430117004,4.3,24,043,011700,4,Maryland,Washington,24,043
1005,240450106034,1.0,24,045,010603,4,Maryland,Wicomico,24,045
1006,240450107041,2.0,24,045,010704,1,Maryland,Wicomico,24,045
1007,240450107042,13.6,24,045,010704,2,Maryland,Wicomico,24,045
1008,240479508002,7.6,24,047,950800,2,Maryland,Worcester,24,047
1009,240479800001,2.0,24,047,980000,1,Maryland,Worcester,24,047
1010,245102606056,2.5,24,510,260605,6,Maryland,Baltimore City,24,510
1011,250010107001,1.5,25,001,010700,1,Massachusetts,Barnstable,25,001
1012,250010108005,1.0,25,001,010800,5,Massachusetts,Barnstable,25,001
1013,250010110024,4.0,25,001,011002,4,Massachusetts,Barnstable,25,001
1014,250010115004,5.0,25,001,011500,4,Massachusetts,Barnstable,25,001
1015,250010131002,4.0,25,001,013100,2,Massachusetts,Barnstable,25,001
1016,250010133001,1.2,25,001,013300,1,Massachusetts,Barnstable,25,001
1017,250010136002,3.5,25,001,013600,2,Massachusetts,Barnstable,25,001
1018,250010144021,3.0,25,001,014402,1,Massachusetts,Barnstable,25,001
1019,250010150011,5.7,25,001,015001,1,Massachusetts,Barnstable,25,001
1020,250039004001,7.0,25,003,900400,1,Massachusetts,Berkshire,25,003
1021,250039005002,1.0,25,003,900500,2,Massachusetts,Berkshire,25,003
1022,250039008003,1.5,25,003,900800,3,Massachusetts,Berkshire,25,003
1023,250039141006,1.9,25,003,914100,6,Massachusetts,Berkshire,25,003
1024,250039214001,2.2,25,003,921400,1,Massachusetts,Berkshire,25,003
1025,250039251012,2.0,25,003,925101,2,Massachusetts,Berkshire,25,003
1026,250039251021,4.4,25,003,925102,1,Massachusetts,Berkshire,25,003
1027,250039261001,1.8,25,003,926100,1,Massachusetts,Berkshire,25,003
1028,250039313002,2.0,25,003,931300,2,Massachusetts,Berkshire,25,003
1029,250039322002,5.0,25,003,932200,2,Massachusetts,Berkshire,25,003
1030,250039323002,2.0,25,003,932300,2,Massachusetts,Berkshire,25,003
1031,250039351002,5.7,25,003,935100,2,Massachusetts,Berkshire,25,003
1032,250039352005,1.8,25,003,935200,5,Massachusetts,Berkshire,25,003
1033,250056001002,2.0,25,005,600100,2,Massachusetts,Bristol,25,005
1034,250056002023,1.9,25,005,600202,3,Massachusetts,Bristol,25,005
1035,250056002032,3.2,25,005,600203,2,Massachusetts,Bristol,25,005
1036,250056102033,1.5,25,005,610203,3,Massachusetts,Bristol,25,005
1037,250056111022,1.5,25,005,611102,2,Massachusetts,Bristol,25,005
1038,250056122012,2.3,25,005,612201,2,Massachusetts,Bristol,25,005
1039,250056151002,2.0,25,005,615100,2,Massachusetts,Bristol,25,005
1040,250056151005,5.9,25,005,615100,5,Massachusetts,Bristol,25,005
1041,250056161001,5.9,25,005,616100,1,Massachusetts,Bristol,25,005
1042,250056161002,5.2,25,005,616100,2,Massachusetts,Bristol,25,005
1043,250056171021,12.9,25,005,617102,1,Massachusetts,Bristol,25,005
1044,250056331002,2.0,25,005,633100,2,Massachusetts,Bristol,25,005
1045,250056332002,1.6,25,005,633200,2,Massachusetts,Bristol,25,005
1046,250056425002,6.5,25,005,642500,2,Massachusetts,Bristol,25,005
1047,250056451024,2.0,25,005,645102,4,Massachusetts,Bristol,25,005
1048,250056461011,7.0,25,005,646101,1,Massachusetts,Bristol,25,005
1049,250056461031,2.5,25,005,646103,1,Massachusetts,Bristol,25,005
1050,250056510011,1.5,25,005,651001,1,Massachusetts,Bristol,25,005
1051,250056531021,3.0,25,005,653102,1,Massachusetts,Bristol,25,005
1052,250056531022,6.3,25,005,653102,2,Massachusetts,Bristol,25,005
1053,250056531023,4.800000000000001,25,005,653102,3,Massachusetts,Bristol,25,005
1054,250056533042,1.3,25,005,653304,2,Massachusetts,Bristol,25,005
1055,250056551001,1.6,25,005,655100,1,Massachusetts,Bristol,25,005
1056,250059855001,4.6,25,005,985500,1,Massachusetts,Bristol,25,005
1057,250072001004,1.1,25,007,200100,4,Massachusetts,Dukes,25,007
1058,250072003002,2.0,25,007,200300,2,Massachusetts,Dukes,25,007
1059,250092072001,2.1,25,009,207200,1,Massachusetts,Essex,25,009
1060,250092121013,5.0,25,009,212101,3,Massachusetts,Essex,25,009
1061,250092171021,2.0,25,009,217102,1,Massachusetts,Essex,25,009
1062,250092526031,1.3,25,009,252603,1,Massachusetts,Essex,25,009
1063,250092543012,2.6,25,009,254301,2,Massachusetts,Essex,25,009
1064,250092544023,1.7,25,009,254402,3,Massachusetts,Essex,25,009
1065,250092604013,4.2,25,009,260401,3,Massachusetts,Essex,25,009
1066,250092604021,2.0,25,009,260402,1,Massachusetts,Essex,25,009
1067,250092607001,0.8,25,009,260700,1,Massachusetts,Essex,25,009
1068,250092611013,2.8,25,009,261101,3,Massachusetts,Essex,25,009
1069,250092621003,1.5,25,009,262100,3,Massachusetts,Essex,25,009
1070,250092641002,3.2,25,009,264100,2,Massachusetts,Essex,25,009
1071,250092661001,7.8,25,009,266100,1,Massachusetts,Essex,25,009
1072,250092671023,4.8,25,009,267102,3,Massachusetts,Essex,25,009
1073,250092691005,2.0,25,009,269100,5,Massachusetts,Essex,25,009
1074,250110402003,2.0,25,011,040200,3,Massachusetts,Franklin,25,011
1075,250110403002,1.9,25,011,040300,2,Massachusetts,Franklin,25,011
1076,250110404002,1.0,25,011,040400,2,Massachusetts,Franklin,25,011
1077,250110405021,3.0,25,011,040502,1,Massachusetts,Franklin,25,011
1078,250110405023,2.0,25,011,040502,3,Massachusetts,Franklin,25,011
1079,250110406001,4.1,25,011,040600,1,Massachusetts,Franklin,25,011
1080,250110407022,4.0,25,011,040702,2,Massachusetts,Franklin,25,011
1081,250110408001,3.8,25,011,040800,1,Massachusetts,Franklin,25,011
1082,250110408004,1.1,25,011,040800,4,Massachusetts,Franklin,25,011
1083,250110409001,4.5,25,011,040900,1,Massachusetts,Franklin,25,011
1084,250110410003,2.0,25,011,041000,3,Massachusetts,Franklin,25,011
1085,250110414002,2.0,25,011,041400,2,Massachusetts,Franklin,25,011
1086,250138001013,5.8,25,013,800101,3,Massachusetts,Hampden,25,013
1087,250138002012,2.0,25,013,800201,2,Massachusetts,Hampden,25,013
1088,250138002021,3.2,25,013,800202,1,Massachusetts,Hampden,25,013
1089,250138014011,6.800000000000001,25,013,801401,1,Massachusetts,Hampden,25,013
1090,250138101001,1.0,25,013,810100,1,Massachusetts,Hampden,25,013
1091,250138101002,5.0,25,013,810100,2,Massachusetts,Hampden,25,013
1092,250138102001,7.699999999999999,25,013,810200,1,Massachusetts,Hampden,25,013
1093,250138102003,8.8,25,013,810200,3,Massachusetts,Hampden,25,013
1094,250138103002,2.5,25,013,810300,2,Massachusetts,Hampden,25,013
1095,250138104041,1.9,25,013,810404,1,Massachusetts,Hampden,25,013
1096,250138104123,4.6,25,013,810412,3,Massachusetts,Hampden,25,013
1097,250138110004,1.6,25,013,811000,4,Massachusetts,Hampden,25,013
1098,250138112001,3.0,25,013,811200,1,Massachusetts,Hampden,25,013
1099,250138113023,3.0,25,013,811302,3,Massachusetts,Hampden,25,013
1100,250138119001,4.5,25,013,811900,1,Massachusetts,Hampden,25,013
1101,250138121011,2.7,25,013,812101,1,Massachusetts,Hampden,25,013
1102,250138128003,7.1,25,013,812800,3,Massachusetts,Hampden,25,013
1103,250138130011,4.8,25,013,813001,1,Massachusetts,Hampden,25,013
1104,250138130012,13.100000000000001,25,013,813001,2,Massachusetts,Hampden,25,013
1105,250138131013,5.0,25,013,813101,3,Massachusetts,Hampden,25,013
1106,250138131022,7.3,25,013,813102,2,Massachusetts,Hampden,25,013
1107,250138132054,1.5,25,013,813205,4,Massachusetts,Hampden,25,013
1108,250138132091,3.3,25,013,813209,1,Massachusetts,Hampden,25,013
1109,250138134032,4.3,25,013,813403,2,Massachusetts,Hampden,25,013
1110,250138135004,11.7,25,013,813500,4,Massachusetts,Hampden,25,013
1111,250138136021,4.0,25,013,813602,1,Massachusetts,Hampden,25,013
1112,250138136022,1.0,25,013,813602,2,Massachusetts,Hampden,25,013
1113,250138137011,4.5,25,013,813701,1,Massachusetts,Hampden,25,013
1114,250138137021,2.0,25,013,813702,1,Massachusetts,Hampden,25,013
1115,250138137023,3.0,25,013,813702,3,Massachusetts,Hampden,25,013
1116,250138138021,5.0,25,013,813802,1,Massachusetts,Hampden,25,013
1117,250158201011,7.0,25,015,820101,1,Massachusetts,Hampshire,25,015
1118,250158202053,3.4,25,015,820205,3,Massachusetts,Hampshire,25,015
1119,250158202063,1.0,25,015,820206,3,Massachusetts,Hampshire,25,015
1120,250158203001,3.6,25,015,820300,1,Massachusetts,Hampshire,25,015
1121,250158204001,4.0,25,015,820400,1,Massachusetts,Hampshire,25,015
1122,250158209002,5.5,25,015,820900,2,Massachusetts,Hampshire,25,015
1123,250158214003,3.6,25,015,821400,3,Massachusetts,Hampshire,25,015
1124,250158214004,9.8,25,015,821400,4,Massachusetts,Hampshire,25,015
1125,250158222003,12.2,25,015,822200,3,Massachusetts,Hampshire,25,015
1126,250158224011,1.9,25,015,822401,1,Massachusetts,Hampshire,25,015
1127,250158224014,2.5,25,015,822401,4,Massachusetts,Hampshire,25,015
1128,250158225004,2.0,25,015,822500,4,Massachusetts,Hampshire,25,015
